Forex,order,n_b,n_c,1,2,3,4,5,6,7,8,9,10,11,12,MAE
ETHUSD_,1,1,1,13.988363873207618,10.152961040792526,11.47297246928087,3.8917175662421513,6.879408714501718,4.6633546801389,0.14952620421236065,0.2788004824073783,12.287058057975145,34.11267123923703,17.06945877678929,13.057208512175889,10.666958468080074
ETHUSD_,1,1,2,12.291146544956376,8.05821136641994,10.701355340002484,2.108526023876056,9.003344299340405,2.8532570608924694,0.6965366712020219,1.2537080353886372,11.715656375528878,33.331665296655004,16.198304353527288,8.876683779110698,9.75736626224169
ETHUSD_,1,1,3,11.543958186111254,7.335121551731628,10.854606872593665,1.905302927228333,8.954762889679355,3.1754318000867205,1.3032808929883362,1.9105950793594462,11.293605054909413,32.76146067510672,15.645060185733067,6.945995315235241,9.469098452563598
ETHUSD_,1,1,4,12.29177145422648,5.343451661458474,18.353626339515465,0.255043127386115,8.039916187392198,3.8004481209541274,6.699712587327938,2.402795710184985,6.22058962657912,31.070764808483336,21.246846057823195,7.919555988893554,10.303710139185416
ETHUSD_,1,1,5,11.354805050712768,7.9891763485214735,17.3222233170152,4.668125177011921,9.09663179675808,5.55385671740761,7.434122849039087,5.915498808989492,5.851987472766059,27.686738391337723,22.65735764348889,15.118137725016755,11.720721774838756
ETHUSD_,1,1,6,16.304280629110835,8.890726579200441,14.319966088145783,4.3587212055434055,9.122077170502346,6.835077212799878,7.257517232760156,4.5038640559554475,3.3130439040784867,27.915774410181303,27.186204456340572,14.197365677059512,12.017051551806516
ETHUSD_,1,2,1,14.219448683203172,10.106017765247524,11.825496828752156,4.34358552334402,6.6091595425225025,4.431467209242228,0.2882323145384335,0.3940188628289109,12.678667845177669,34.2442417621697,18.13871106932028,13.277884046774169,10.879744287760063
ETHUSD_,1,2,2,13.306340408510234,8.894628319049662,11.479521489028029,3.1983407186173403,8.192714252902464,2.930447328802763,0.1703444726538004,1.1299845655939516,12.407924568677222,33.712851512550664,17.809770871264348,9.364468762366169,10.216444772501385
ETHUSD_,1,2,3,12.36259241007353,7.2205340142573755,11.24126795575979,2.538420316127856,8.62007922437788,2.3833976993604624,0.19601365766217724,2.276570302118972,12.211133612140552,32.889598130121996,16.87247009713214,7.220272793248109,9.669362517698405
ETHUSD_,1,2,4,12.968210338124372,5.340892082860674,18.561358825704836,0.7960469390288688,7.420678994244696,2.922394468254526,6.524401585502039,3.7402541101726654,7.1168148060654355,29.99569547648045,21.85266737236763,8.591893183083727,10.485942348490827
ETHUSD_,1,2,5,11.265920552117265,8.44211321705845,18.606100944897683,5.957872210110778,9.337622892131133,4.989533425924283,7.755078840083826,7.653640370401976,6.771190715198124,26.179881548427986,22.669637199263654,16.075562423098162,12.142012861559444
ETHUSD_,1,2,6,16.15642717022149,11.350022918441912,15.236908224645335,3.8873405220265425,9.982122424218874,7.626514259722109,9.33117206827891,5.625957086619464,2.2933342789671607,26.38666495755317,30.190543621387977,15.218002917864235,12.773750870828932
ETHUSD_,1,3,1,11.471076889270442,10.400850400106656,11.637083716094445,4.203652339795329,6.633848103613133,3.2627057122090393,0.057809271772060584,0.44880823102348405,12.022605631841007,37.55629984026149,20.138349739185802,13.237912084942739,10.922583496676303
ETHUSD_,1,3,2,11.306873982717638,8.036375151401208,12.006256727823859,4.052420064109706,7.446774061510911,1.0245770462305877,1.1852771492952385,1.7120276202805742,12.633043206694136,38.33301241321864,22.72693151874505,11.37682292391073,10.986699322161522
ETHUSD_,1,3,3,9.287208085107576,10.19483966049978,13.417929896144907,4.171266238115883,7.722699683607055,1.5934397461797596,0.9579336788226382,1.769155192933078,11.197042245548433,39.21562124512016,22.15502631964065,10.333822023471113,11.001332001265917
ETHUSD_,1,3,4,12.462917940062173,10.4843199547346,18.74622095973851,5.188388622265993,5.627984925735883,6.334585750454841,10.92012356384646,7.354646578705823,5.91038352431058,37.10303285333028,32.25307924856708,20.78634747601328,14.43100261648046
ETHUSD_,1,3,5,12.84621105217221,11.669597299113146,19.378162830788913,5.487563154695645,6.594430149692647,6.682731257720838,13.088664450621515,8.16773083496415,4.6194731236236475,36.008599653499864,34.889012393524176,25.214019718626307,15.387182993253589
ETHUSD_,1,3,6,20.47250791995968,12.63001216095048,9.512218757415212,2.2306008889835733,2.2178047314340628,11.668530598466074,14.394200437599796,2.57593022567325,1.1384103006277455,39.35993622185459,44.18710408062198,17.853029387689094,14.853357142606297
ETHUSD_,1,4,1,12.71807867526471,7.986501523936955,10.738600778477208,3.2966192981427467,7.162908484552647,4.38148680295817,0.6083638599175403,0.0622996586688382,12.078093809574082,35.95015677929144,20.42612349048483,13.27709650581774,10.723860805590576
ETHUSD_,1,4,2,15.736480466957694,9.25199637086048,13.141158137302137,5.738039449700564,5.449179953611657,3.4908592832171284,1.6686790057750442,0.4498240152268265,12.291004122327497,37.738036355650685,27.671149028145503,19.101144836155235,12.643962585410874
ETHUSD_,1,4,3,12.728918121110807,12.003932632350583,14.710919995674862,6.650446967149418,5.09722227171415,4.504225913390929,0.9147135787349582,0.6905919579524026,11.181158808631448,39.26079576501657,27.594637280496002,17.620926581749405,12.74654082283096
ETHUSD_,1,4,4,10.128762610158393,6.861094236133755,19.608206161001636,5.694455182730365,6.496144342748569,5.75936277609174,9.168249500131132,7.084906017457376,9.731362519743472,40.36711596769283,40.69058832350556,30.013770843368025,15.96700154006357
ETHUSD_,1,4,5,10.769418410508028,5.824747822181209,19.930652415793425,6.389072524439894,5.590502506494634,7.455930257122105,11.0422151821313,7.545933441957857,9.09630922582087,40.76956119682,41.55612442050533,31.16150822878463,16.427664636046607
